405213	6155
75289	4076
277012	1503
332975	9749
13538	1329
522639	2506
404292	828
562305	2533
43680	5758
19563	2724
83686	9994
301315	8792
101025	3633
672730	6269
20731	3118
141592	1089
678479	6065
371839	8598
196345	9264
678470	7894
105636	9398
649655	2023
240314	8869
455610	6169
13286	6952
219481	9235
60011	10444
152836	7125
702656	10335
587838	736
74220	1929
515982	4445
301215	1406
602165	4899
166805	5079
514053	4792
482803	788
91087	7056
21288	2173
499090	5398
494712	9029
42332	7024
349654	2586
249993	2841
48226	2328
484099	3366
45303	5321
655842	6420
510935	4769
467121	5167
712923	6636
99508	2704
260086	7142
83868	9316
683428	10122
57089	2044
704381	6114
357348	3847
269154	750
179930	6302
641021	7880
7215	2619
392631	2092
351969	3619
173959	5992
476773	8101
568790	3652
310859	7441
274599	1531
414939	7709
440132	7596
13543	2487
295518	1361
137980	3821
57888	6161
137988	1208
676729	5835
478641	1906
471438	2896
223836	8489
78479	1670
415083	4623
78471	2151
163574	10402
680074	6235
508503	10244
55467	9006
207914	7823
119215	3931
286110	5546
331478	7182
512871	5177
73100	9968
525188	1795
58288	1056
437717	3142
322460	9326
543043	5329
375209	8528
147198	1974
226660	3372
353191	272
89451	3957
132804	2224
652892	2127
243404	509
417488	3604
502914	923
209931	3028
713329	5889
713324	8562
447382	1745
565770	5948
447436	171
202043	345
202041	3934
208262	8864
457926	8439
369288	1820
628523	9011
28426	2011
28421	2682
566972	9128
268464	8338
229524	484
283460	7422
164194	75
31572	9030
165111	6170
20798	10075
662771	10100
280849	6113
103707	602
421027	6237
612703	95
598099	7045
652277	8211
707532	4051
652279	6794
170680	5103
702017	6502
369754	4795
132457	6125
183146	5256
624721	5344
406492	5568
130406	7150
307970	9007
228078	7370
541118	8347
378449	194
215176	8829
23265	8645
549328	3793
330124	9714
665092	2651
343802	2309
311031	2474
109276	10500
109270	10318
87909	1930
446384	3998
435615	10359
437463	1412
417626	6884
478021	8276
261905	8846
396279	4619
469214	9065
201098	8009
304565	8355
616138	8326
354252	8704
43855	4320
639223	2158
266021	2634
552613	10546
401228	6091
442896	7074
166138	8317
27394	7941
173172	5629
651973	7684
689414	913
475595	9313
527769	10469
389192	9193
527766	4857
527764	1269
402034	4411
367091	9337
322923	1355
222071	6068
510036	8392
96628	3179
117500	2805
51828	292
117504	2806
602085	8440
436544	5513
571873	8560
16237	4124
227256	2198
535729	2889
245808	8390
142901	2847
131318	4159
656184	1571
240123	10526
64052	5194
240121	5422
376335	4686
335695	8104
152447	5149
579391	434
424813	6221
424815	5428
305748	262
602883	187
588773	8017
669893	6418
134364	9097
619958	7842
84124	8990
710268	8513
645360	4031
365993	2468
346607	1291
461873	6679
353206	875
270048	454
501396	5002
481361	2505
64922	9535
49325	989
439809	7415
139917	9618
317700	385
128147	406
125397	6294
170914	4029
690625	10267
75075	2029
3536	5332
313414	4425
322671	5998
197475	7944
514937	9993
517912	4841
675357	6010
474082	6823
94170	8163
530291	10497
156846	5831
628860	650
564239	3427
70645	7478
199497	9527
160182	5202
513076	2488
628738	1886
622033	9727
285828	5964
269834	8214
351407	4418
94980	9732
364483	2990
208416	10384
666861	9180
477346	1144
102080	8909
462378	10005
172962	3859
614375	9788
275745	6766
254125	1596
113336	1153
663236	4487
83455	4325
575970	9367
225371	6448
137004	6439
364734	700
18093	4016
528112	7766
528115	6338
528116	6337
608483	3279
648468	4478
398734	1518
421231	10056
429259	6154
129435	5383
620520	4057
699219	4575
718139	8097
278044	9497
40763	2390
504953	1951
68803	1002
72095	2271
23073	6865
462743	5657
30296	6164
497709	2457
303211	10195
483957	5239
444605	4111
325668	7067
201371	9816
325917	3343
174119	9419
395216	5649
78130	453
31742	9120
288511	8298
529645	5901
675029	6887
462064	1362
147876	5926
67784	2233
341896	1111
638260	3119
8527	4141
44913	4248
634808	3944
92536	508
545124	9553
656218	2051
200702	2665
361649	10445
667079	8123
370066	8858
188567	8833
302297	8183
505048	5514
374767	6708
374761	1672
150368	4138
22658	9233
26546	7549
461056	3394
663828	3092
461505	10168
52833	2874
389054	1401
199961	5489
278247	1342
49423	8716
120620	9955
120626	2597
493022	5683
696292	7338
668785	5678
126489	5689
342812	6293
342813	6292
460457	1322
160863	6739
593579	9938
22035	2974
261047	1576
525959	9483
559187	2819
527398	3138
65205	8377
558857	3997
417229	9062
558852	7893
327740	9038
154598	543
567858	1728
327748	1018
556984	2287
493286	674
556988	2286
579948	1425
170471	5848
526370	1501
680256	5544
5865	1710
553753	2603
551040	9355
96434	1688
94363	2473
162106	4227
17604	3070
405274	8545
572571	4072
592483	7284
2189	9972
224902	3708
364904	7058
573160	6905
536131	4002
292184	2028
623172	10132
396598	2053
472105	9460
589160	502
436951	51
580288	7982
611428	9784
617419	693
120886	5815
555206	5409
20868	6622
296820	6545
441941	7990
20715	8966
633489	466
304602	4394
613578	416
238755	3753
233977	9884
8137	3822
529901	9912
407691	6892
362087	7037
434800	4705
248146	7553
326435	8286
458456	5120
559453	2307
390475	7523
320171	5482
651196	9490
25504	5704
162578	8351
45637	7654
167869	5871
191160	8066
641006	8382
509620	8876
424452	7857
712946	990
467104	8281
357329	6918
531355	4783
80386	6183
121283	3243
63784	3629
121284	8401
451615	9874
369970	3872
672806	9591
476757	825
113791	7094
513686	7866
619549	2880
534240	5802
299665	9507
167899	7611
380423	8260
290580	9047
367616	5477
478627	2060
342252	4949
223819	5125
285365	4053
528345	8247
338943	1731
341043	3839
622766	10371
338931	7195
331326	753
386243	5799
265786	10280
291180	846
667247	7132
86402	691
632392	10176
621497	2788
483029	2689
90895	9276
68636	9786
655805	9743
24153	10452
491075	464
37184	4797
584892	3991
714133	4163
149480	7975
530850	2742
567660	980
419718	61
138308	1680
240193	8216
347059	4652
202065	6310
602024	749
415603	727
83150	7008
507146	4513
202068	10261
83155	3361
11135	4365
395684	9407
168546	8860
565203	4164
94975	8771
94970	2778
677477	1470
690384	303
403053	240
547185	2771
289859	7743
365618	4660
114211	6415
393688	7325
288723	4544
261084	156
620083	10467
361979	6324
5672	7912
117722	8510
433292	9437
197254	129
330494	1287
165130	4742
589942	3348
118542	9765
594885	5762
453575	1846
700886	5920
272120	245
461522	8851
193469	6094
456059	7050
461267	2153
538436	9621
591545	3228
156172	4363
540519	9424
540517	6970
614393	2456
374573	9022
540512	5783
591548	3317
541178	3280
714694	8508
511301	8814
23718	9308
132680	8073
47003	5072
614647	3733
67581	5576
563698	10529
594084	916
499613	4733
15328	773
177468	4100
73607	6703
39381	8502
691034	1266
226785	9135
65417	8034
634424	4680
642178	4308
406462	8121
74054	1702
74057	8699
392335	5166
257919	5035
713931	9661
576068	3909
687493	6330
78923	7258
98602	5628
663528	6704
559663	601
161327	7451
161323	10045
385074	8707
39038	3367
574516	3360
527702	684
39030	3507
247644	3163
165862	1059
407752	4436
666000	9260
142922	1797
286273	5990
286277	7817
624762	9918
334497	2272
678663	7229
430740	7826
251188	9396
131331	6692
360893	9227
377085	870
377084	5269
493615	1764
493342	465
86385	4940
468548	2892
309890	3002
302513	6525
104750	353
152462	2276
104757	8667
305729	1977
645347	7733
261520	3042
645343	6858
65540	1871
12975	9279
283980	9763
583814	106
481300	4267
393820	155
109612	6369
653135	5726
308345	6280
320768	5034
191316	7157
486515	9892
698991	9843
167240	281
64946	9625
465773	2905
531716	9369
58037	8151
205512	7296
197418	1419
60699	5882
265572	511
406808	6759
683137	9185
645008	8458
406805	1143
593475	7036
327265	3868
517974	9870
379462	6804
380634	5452
575002	1128
209180	6568
472847	486
628124	8776
662983	4950
386496	3486
90603	4765
689890	5300
674324	1141
473710	1969
112666	1065
14847	18
700067	9807
172233	6447
400566	7385
371665	2423
349289	1958
347530	7727
454596	3315
501514	2946
655471	4338
501518	6234
626482	2463
252412	5132
340506	6318
388051	5894
254107	9484
251468	759
701446	7406
415388	1383
133300	7552
549974	5773
604313	5938
169794	9672
272717	1952
612959	3172
132302	7333
112001	2749
363122	1458
695648	4536
482548	2578
552963	8960
419386	1817
341111	8330
225430	5067
699765	8062
444191	3926
478298	4342
495768	9708
591731	5504
401786	283
639944	6998
636267	8025
381949	4228
168950	7557
233178	3720
480216	9248
480214	3564
198438	821
620505	4763
415160	6344
456196	7715
157968	6936
316634	2933
459896	1202
468527	8651
517791	8927
380897	4055
107130	4263
629048	8522
537232	6818
457653	3668
502091	4990
630045	3025
629046	2914
368981	6997
238833	3237
399226	4025
529662	5698
34045	7713
530883	8221
79572	540
394142	5437
563592	8692
574726	4189
574724	4188
365401	3798
243858	1607
26669	9123
438228	2306
31490	3871
31495	2660
681096	1482
47254	2885
650689	4616
217887	8436
645898	6382
169025	10000
433629	2688
22636	10142
379927	5469
189143	1810
373242	8095
373240	2567
706135	3433
478991	7892
507605	1956
160843	8228
425312	7279
192265	8393
496059	7403
406259	5493
642664	9502
126282	8307
217083	5165
383726	4257
505600	4912
492757	7204
505607	9253
35643	1848
145384	5540
684353	1792
486679	2398
486670	6159
182161	1644
16028	1297
181994	6923
449840	4542
680270	3353
55661	6018
397446	2645
504839	10219
675109	668
227594	9417
640071	3425
372110	10105
110236	6017
110234	413
90851	7534
140607	963
657335	5114
314365	2842
195053	9018
503852	2490
82366	6203
181199	9774
424371	5188
463966	5362
127772	746
65229	5
501727	4737
120207	3596
656820	6050
498320	10169
349076	4976
599847	6038
599846	6039
641110	8592
260338	6837
444972	3894
304624	1509
613593	495
509748	3645
139276	1432
140468	2278
210053	8519
702697	942
650062	9594
635276	4920
293037	9650
514013	3050
424193	2352
458435	3330
99542	1034
142850	4872
429480	4666
54835	4881
396314	8082
410657	2649
297266	3971
409780	957
636079	4119
473524	2671
627232	5765
531376	4157
52146	5592
12263	5220
6254	3526
561059	2419
604828	10475
118981	692
582773	2622
147396	10363
114632	547
42994	10492
136007	5391
671153	10050
367322	8711
560264	10230
466331	3233
236060	2904
408781	3420
491137	1337
568281	3928
18976	10275
583173	8217
459520	982
184908	1746
274629	9975
116854	1213
159693	10040
108077	7539
438039	4042
609167	1154
71966	8451
630267	9536
399696	379
455658	4595
108671	6584
158922	6444
68650	927
690019	5320
711430	10477
104401	6063
553173	735
13135	4148
608788	2319
626542	5868
384122	4091
636924	8762
518875	1990
13419	10251
162979	1230
178531	2016
112494	3046
58574	7261
207109	1823
570291	5919
361832	5534
208750	681
544194	5449
45968	5676
4244	9050
659173	8321
673882	1481
500341	9454
363936	4313
391192	7380
540755	4803
660649	9221
709559	8740
243912	6781
31533	260
361770	9280
114236	9514
233431	5085
525766	3135
147773	1938
625168	8976
294877	811
612748	7433
617012	8201
280555	3439
585697	6880
492233	5143
419844	10014
517633	5532
39201	8204
234780	1281
225358	5267
103744	4612
269197	8245
67886	3170
67884	56
273856	3986
347078	470
606435	7594
547256	1400
466925	7851
242712	7608
359307	5353
337796	449
715409	569
337798	1606
48871	4470
319261	9596
428995	7848
581330	3786
5947	5512
59221	6996
247006	7412
231498	2206
12464	7163
61481	9309
570827	9277
55256	10146
552160	10342
627834	9353
6412	6264
684164	8472
502669	841
73624	2557
74079	958
260498	648
170539	3497
27829	10400
189108	7499
189288	992
446121	7806
273277	9432
545712	8169
703367	6964
148349	4975
378406	959
717295	2561
378153	847
378151	3201
228038	6665
667862	5895
55855	7812
436504	1000
680138	2000
425985	1749
376110	7971
219	1231
214142	8503
12079	2781
714752	6697
324563	5478
154122	2615
119801	2367
669501	6575
119773	10141
346855	5234
642627	7751
717123	4368
242664	7571
43763	7043
377962	9629
423334	8681
602596	8705
376802	920
46736	6541
376807	9585
411900	3259
690836	4910
75304	672
600992	3946
703771	2654
524560	8020
633834	9392
159548	6948
481324	1061
484200	635
459950	4635
310247	2416
297016	805
99979	5897
41625	8212
486535	269
43106	222
535095	3032
197439	6441
598215	9561
453835	4169
299319	1922
519919	10312
58010	4844
371469	1413
570506	3067
438103	9660
290974	2068
186268	1457
534419	215
60425	7469
60424	1136
451685	9267
128980	5492
113517	8253
254340	7183
58909	866
623184	7270
174611	10494
175573	3347
524154	7139
462333	7464
87257	1776
268650	2316
371604	3040
45282	159
710278	944
632304	477
168021	8809
125932	7493
340525	4464
85104	360
480055	3021
251400	10098
214064	7699
166970	7692
313942	5283
695621	376
84508	3206
316034	4750
469514	3051
272733	4373
363145	9860
301705	7347
497947	4322
537780	9174
715988	1595
44484	9042
44361	7040
418670	10037
71225	4361
54228	8433
264065	2664
384719	3240
699629	4083
419108	915
608190	3057
76021	4773
314428	5490
478014	7839
641956	8089
325624	7624
39538	9706
514922	9020
365247	3593
288551	4760
502	9989
31708	9429
226098	3967
33569	5236
115550	2310
414716	9532
88500	3949
229246	4639
105888	1908
88503	4239
661852	442
137775	1498
224761	8500
95255	4552
689666	5822
39280	10330
154948	267
126111	9470
404155	8177
145942	3767
50304	2123
207591	790
694028	7835
382926	5675
494596	10148
463523	3732
416108	3987
319465	10532
418459	9928
249367	694
206979	4864
206971	2339
368779	908
381744	5099
26502	9205
216955	1804
681873	2618
307022	3281
634654	2096
642814	3701
231111	10300
361096	10205
394435	5018
239149	777
28610	4106
570088	604
72238	2199
676896	2414
172415	4104
427820	8232
524713	973
456412	8539
192100	8902
572023	5824
32935	9962
542439	4216
396809	6845
573216	446
11262	2527
93627	6743
16066	5778
398334	2464
61077	8459
27737	9435
198055	7584
630415	3086
397315	3891
153675	9462
153673	5645
712645	8188
565889	490
649450	3830
499830	7509
195736	4107
499834	4732
23960	146
422813	8337
611889	3273
61296	2767
155313	3293
454721	8111
198	3512
427333	2718
270691	1515
444959	9776
510194	3635
366015	1783
205232	5834
233932	2868
140487	8557
467128	10011
10100	9787
323116	3018
328524	8509
98161	9234
676629	4968
550177	4
557787	2734
386352	4958
441204	577
321845	4779
278961	8387
714565	10435
514692	6487
236267	7825
80589	6314
6279	3508
571040	5535
351983	9627
563011	3940
223620	212
20820	1340
570181	7801
619502	5924
700218	862
371857	8939
678494	2758
678364	4499
349058	6250
367650	5432
53217	7706
247228	3405
342212	8994
506213	1873
471944	9140
84755	10256
853	3597
341009	4501
236082	4275
605452	10087
204010	510
274645	837
45369	1513
211381	5500
138692	7680
493886	5110
312012	2289
291140	529
604504	3594
432031	1156
197603	9255
566742	9967
556436	6585
313220	5462
317021	7423
455674	513
610100	1558
400936	5417
268227	9940
487915	4133
89444	9691
157775	5796
13112	1246
130256	4535
562562	5745
171398	9132
142972	7772
33924	6891
58594	6604
688951	7413
20313	8646
27477	10002
705267	3758
234810	4400
94936	4789
651049	3251
331368	7282
289894	8429
288769	1306
662715	6842
226974	4628
433922	6732
330366	5890
118508	2387
75025	8202
659200	4315
37617	1325
530439	1602
680449	2850
364629	8059
111937	4103
519458	10200
183129	3616
469017	3157
456015	4497
156429	2848
315973	7497
301919	2369
40241	1189
718702	7696
465782	6244
129333	2817
93356	7371
319534	1414
425299	7843
266774	3951
598289	8632
712431	32
122609	4318
47738	2045
712344	4205
268911	1565
437474	6513
268919	10222
647468	9862
181877	10121
596206	9060
691074	16
298001	9792
335294	8004
178777	1349
681469	5399
630506	3838
238489	6801
92496	5636
78963	4230
392999	6605
78967	3755
234101	2939
634461	2515
3931	8156
680330	5113
111424	1766
673144	1588
543959	623
336752	1397
92727	9699
39073	1039
716088	7563
213937	3304
461480	2177
27402	7158
221018	4130
354587	4329
616261	2529
224533	278
580627	9479
615085	3285
117830	7568
247978	8993
220633	9410
372337	8252
247604	10177
318111	5053
373617	8879
532178	5723
505278	952
430789	3410
546383	10091
313820	5962
463887	2616
430781	180
432551	4200
414200	2727
592857	7659
263928	1905
287498	809
276753	4853
455844	4956
276206	1241
65144	524
498821	4428
43742	7398
630155	4282
21839	10382
342023	649
610696	1167
253864	3968
326630	8414
411929	9143
132944	8760
713918	10316
690851	6311
645384	2404
183880	7783
470835	4063
558174	6185
640361	8179
684815	7106
320727	6195
114619	6422
558173	8904
386108	8126
522980	8874
292004	1637
579048	5908
235470	2406
57216	7156
3592	4810
391427	9064
389821	1006
74674	7757
530237	4279
309589	5934
281096	2074
467744	4622
36739	5458
534921	6866
199385	3190
534923	2977
518087	5721
652770	3357
235211	3458
125625	7778
341811	6689
128210	8129
48655	6797
255093	4768
352537	8695
704223	5706
717050	6223
633279	1914
140425	3077
215964	4882
616858	9960
251420	3917
185409	3445
194095	5893
325293	2958
597738	7574
271808	2635
609373	5531
317238	6284
592942	4162
179584	3376
316018	10298
203250	9520
569384	4701
264660	34
659926	4734
564380	5265
613641	1176
682223	8755
223416	9015
655698	4822
194548	1244
78371	3739
325740	888
95605	2344
236744	8354
112626	6191
176356	2691
584629	8881
636222	3113
179360	8977
621502	1514
134405	5123
626224	621
566871	3659
109913	1381
107173	53
433686	7427
295342	4989
391104	7768
128656	523
560094	9245
506028	3260
455289	3434
702972	4554
661727	8848
584192	9121
713757	1221
83034	8838
131619	5916
115576	7435
532995	6251
30055	301
83038	4474
690491	5755
154969	3045
692376	151
209833	8542
29987	107
29986	9785
66273	10162
580349	5944
312202	2909
595675	7663
342562	3598
352862	8569
164054	6255
76007	7490
169531	2662
68535	6135
345080	9709
690201	2160
502146	6632
376785	8714
507649	6971
249342	6123
497880	8200
291463	754
19845	7793
656311	1173
29033	7162
300982	7841
197175	3557
634675	6848
680284	6986
76261	2502
211234	10329
208870	5472
79208	1032
446792	2857
221481	9926
50582	4722
440652	2517
92944	9107
95850	7336
95853	5333
688152	1723
383662	7444
688151	1724
11205	1529
712081	5856
704824	4014
212860	10052
589248	722
577037	2966
66498	4677
370379	3792
181400	8437
474830	2075
19077	3250
524938	8205
677123	5602
697856	4708
318320	7850
303187	10109
245148	9323
61054	9386
594100	3863
27787	6058
704796	1597
183938	6718
215998	2090
590648	2320
712664	1881
217625	5979
460749	2154
266189	5694
532792	8638
27251	8750
277360	7890
195716	3345
51184	2911
451826	4137
492795	407
492794	408
448934	7401
497324	9131
323354	1761
505641	5838
2298	4901
454708	6498
328127	366
501949	2808
558693	10025
454255	3199
501943	3122
691862	8686
233910	5687
687662	10124
396682	2477
290030	8903
407672	1496
236155	6817
251656	5037
509783	6925
531088	8659
42408	3255
193650	5679
380449	8391
205787	4115
546248	7655
46386	7726
485363	5326
624068	6810
678161	2639
686646	2729
227881	7876
562922	3965
682946	4213
362799	3955
57558	3334
10643	7489
531336	3718
376705	1806
227080	1463
236242	105
182221	8150
52205	7113
204780	7753
154350	7725
69720	7018
700231	9098
653697	3015
104574	8788
53272	3877
701012	9678
665920	10065
618528	2048
200440	5874
513191	4973
328378	328
499361	1533
387977	5285
21317	5729
38444	219
184947	1971
346076	9768
596340	2824
478642	6037
315539	2735
534595	8930
288003	8887
390902	3227
484010	9605
412116	664
480628	7785
71695	78
80899	9158
694218	3657
44525	5605
391360	1590
411121	7002
573839	6798
491012	57
11993	3805
155370	7667
179117	3641
508952	6590
164269	10116
233485	10466
551964	771
637615	7404
295590	7593
11194	2884
291691	167
351886	9351
565260	6236
18648	5644
291870	1818
91165	8623
339111	6945
427714	8421
320499	9810
237373	5943
282868	393
282869	394
498688	1071
604524	5101
347308	5366
243667	9898
715392	4586
490947	3072
572873	5950
133139	9446
600063	4243
439307	4726
549143	6363
217364	8521
375390	4945
611257	3298
138817	8629
569591	9195
715751	7487
474641	3691
453519	8836
186868	3418
402401	6467
196538	5096
156441	7629
213843	4040
129318	3782
174291	10017
123952	8462
406093	9027
216506	2324
692741	859
263721	4435
714848	1343
441460	6157
6396	6222
693837	3579
47717	949
47710	8336
696665	5246
635822	4706
115185	7855
384524	241
476863	3369
229697	5350
638509	5271
284299	6322
115188	8037
630524	8799
437685	6179
257772	2723
691098	10520
360531	3827
119389	1638
352397	7140
577203	9811
180678	9872
681442	5996
7730	8827
681444	5997
521710	6540
234127	9150
446168	4136
116066	1950
196149	6047
606386	6216
115988	3344
161341	10380
373496	6008
224515	10009
119658	9208
209642	1045
184303	2570
425722	6381
631344	4543
314598	8077
342793	1330
460515	461
50113	4252
541660	8296
642445	4811
187374	6549
367008	5520
307175	1253
189421	4546
245881	8880
617559	2142
617004	10313
551765	7144
43721	1816
43720	1815
282194	5770
468526	3788
310341	10064
310340	4469
656103	8325
504782	9461
642669	1708
403432	3075
636811	8223
452830	9094
201013	3404
486715	3388
294968	738
632471	3920
411494	537
391624	8897
411491	6350
358254	2898
391999	1308
408112	539
397745	7587
438887	3169
414325	3256
116985	5453
90409	9942
714375	10422
633873	4062
447957	4397
486579	3222
405836	7151
369586	7964
55898	4538
19229	2275
130723	6641
246537	4071
227348	9983
553139	4590
98222	7874
377134	6776
611913	8729
547901	6839
470937	4781
336495	1984
567030	2440
479873	9573
439933	5349
479875	5262
74162	2623
40951	2147
337160	9957
215032	5331
42093	3001
612009	4198
602805	3531
152914	9116
415153	7714
669905	3958
118229	10544
84092	7638
84091	7637
41271	10202
41272	5222
454065	8379
655905	305
691650	7814
218242	6478
153351	10184
427011	9921
99242	3655
106987	10390
345041	9773
392717	7754
439409	6713
480559	8341
387562	7439
387564	2560
568368	7475
622216	4420
205578	5086
265041	2835
351862	9399
455442	2357
418321	3041
41011	6219
539056	2132
689963	6761
629538	9102
53649	517
301746	7972
95629	4054
195173	108
269340	8366
269612	6360
456714	10305
269619	3275
23046	8324
18818	8251
285249	1911
535363	885
18813	7292
37593	4815
37594	7665
703668	2412
569108	5922
43733	1147
97992	1191
548159	5299
585557	7678
199616	4506
125205	1521
298504	5224
674722	217
478054	7388
226760	4496
528194	6764
84540	4685
464953	10508
614445	5609
702950	9402
600651	7202
708580	1008
341818	9004
548736	4838
692351	4604
81477	20
156585	6519
59552	7948
71481	8340
2826	386
516715	791
137735	9812
35992	7059
35991	5946
269969	10505
375098	2050
217824	9700
689777	6741
94878	1351
690261	10502
690263	2700
645464	2705
449426	5082
508141	6233
192284	5327
717395	7366
612640	7480
661813	5860
497346	2659
339708	7123
30079	5195
191600	3340
378585	3203
577540	3480
628525	9012
224184	2439
393437	4233
550366	10159
262390	2479
448774	1179
235850	10019
412776	4870
628215	7952
361276	3762
48997	9415
647345	2929
51437	7788
382781	5970
51432	7909
206680	9713
214732	8069
497694	3631
497121	10106
492400	3620
213102	9780
616542	4492
642273	4629
130728	193
498166	4646
240667	1318
712608	8134
21696	6536
300516	372
364983	4303
371687	8270
277306	4032
60732	2621
456340	845
448919	4637
206062	4287
451807	9876
451808	7905
624662	7304
355390	2501
638337	1368
422856	5170
560847	8587
322820	4369
515386	7660
515926	2181
501926	2952
171909	3012
351676	947
351675	5112
687645	8495
32353	8022
562243	1374
131235	8419
535527	3504
456691	4996
88107	8823
166360	9840
546262	2733
413426	8989
670374	188
670377	1046
16990	1582
95453	483
9117	3713
93882	3112
627291	4147
523565	4922
54531	5400
441242	3682
408852	8494
141572	6353
669733	7257
645269	10174
654626	374
433578	8962
124961	520
488609	2089
614944	6618
270657	813
333313	6117
666905	10484
614941	3578
707979	4673
49731	9841
42282	6188
494118	7508
476060	8800
632315	10136
22930	30
448005	4583
147938	8250
109670	9997
364203	3517
21371	5179
158458	5078
310624	6755
562905	10164
274822	8064
14103	6826
18216	9229
455637	4962
622159	9183
637366	1296
371984	854
371983	3448
391388	4357
526868	5708
645671	593
179174	7931
94720	10225
705191	2381
705196	9861
542194	2795
534719	2748
53254	10104
118299	5369
538242	4944
285507	5797
33269	15
230342	6938
156985	9160
17909	6828
536714	8873
122514	2350
234852	2247
183308	2600
332709	4493
379378	6258
652630	7491
585941	3023
451249	1095
307881	148
137128	257
137129	6501
509848	4540
314649	1243
715800	5404
495446	9057
235739	8820
212196	3889
339396	4683
462005	8643
648345	1219
386316	9322
106574	5537
218765	4761
29530	3359
630329	6417
218768	566
457988	7092
395603	9950
525258	10229
622626	8986
24009	4851
388202	3061
394800	7114
511389	3165
356766	2099
360046	4654
402729	4794
374772	2150
267933	8697
159727	4641
706750	4068
588010	8332
338317	8412
370166	5850
604201	7185
66624	2598
126525	3272
110840	550
110841	2201
110844	2202
471090	2258
551595	8620
366268	5205
127924	4295
336714	9681
259374	6424
409495	7525
593672	3801
273212	4900
58879	599
334572	5622
318483	5433
493123	7211
333532	10528
335161	4621
447580	10482
468894	2853
209666	3789
697308	7083
192349	8922
368615	2518
217123	2937
443297	1290
266737	5607
219419	8968
219418	2653
151113	4627
355234	10211
313865	4434
214479	4456
611905	3702
463846	179
155726	5189
594374	1594
508330	1304
350036	9026
706348	10139
461620	4825
603661	2380
136778	7533
4001	1366
656127	6753
51085	2410
220185	6064
518386	2988
177021	7149
391603	2519
632410	4657
289524	3467
145131	5757
282319	3175
104424	3202
369873	9899
235434	3784
623728	3923
674453	2465
603481	116
50668	1660
680199	3904
220367	5000
398648	9736
511321	8334
116657	1656
116656	1655
427259	1474
130062	4553
592231	8945
301318	999
343304	10376
359720	4953
509061	6229
248608	8160
359723	6616
665229	488
439668	4640
359727	6615
613210	3325
668346	2957
668616	2492
337147	202
608840	249
489741	3254
82841	7603
602287	3212
46757	7166
140300	1493
614083	4863
462391	5457
429766	7240
427031	6559
390111	8284
134524	6610
